X	Y	default	
-2105849.044664	15417404.192622	197.73908996582	
-2105651.251164	15417315.127636	197.41831970215	
-2105453.459588	15417226.064811	197.12881469727	
-2105255.669937	15417137.004147	196.87129211426	
-2105057.882209	15417047.945644	196.64677429199	
-2104860.096406	15416958.889301	196.45793151855	
-2104662.312528	15416869.835119	196.30528259277	
-2104464.530574	15416780.783097	196.18728637695	
-2104266.750544	15416691.733235	196.10417175293	
-2104068.972438	15416602.685533	196.05213928223	
-2103871.196257	15416513.639992	196.03108215332	
-2103673.422001	15416424.59661	196.03863525391	
-2103475.649669	15416335.555388	196.06930541992	
-2103277.879262	15416246.516325	196.11801147461	
-2103080.11078	15416157.479422	196.17481994629	
-2102882.344222	15416068.444678	196.25489807129	
-2102684.57959	15415979.412094	196.33302307129	
-2102486.816882	15415890.381668	196.41186523438	
-2102289.056098	15415801.353401	196.48709106445	
-2102091.29724	15415712.327293	196.55516052246	
-2101893.540307	15415623.303344	196.61312866211	
-2101695.785298	15415534.281553	196.6575012207	
-2112664.306881	15420235.827951	212.58221435547	
-2112466.44582	15420146.691335	212.25790405273	
-2112268.586682	15420057.556885	211.8770904541	
-2112070.729467	15419968.424599	211.51971435547	
-2111872.874175	15419879.294479	211.16784667969	
-2111675.020806	15419790.166525	210.7862701416	
-2111477.169359	15419701.040735	210.40112304688	
-2111279.319836	15419611.91711	209.95791625977	
-2111081.472236	15419522.79565	209.57026672363	
-2110883.626559	15419433.676354	209.11831665039	
-2110685.782805	15419344.559223	208.64852905273	
-2110487.940974	15419255.444256	208.16627502441	
-2110290.101066	15419166.331454	207.67663574219	
-2110092.263082	15419077.220816	207.1813659668	
-2109894.427021	15418988.112341	206.68319702148	
-2109696.592884	15418899.006031	206.18351745605	
-2109498.760669	15418809.901884	205.73420715332	
-2109300.930379	15418720.7999	205.18522644043	
-2109103.102012	15418631.70008	204.68713378906	
-2108905.275568	15418542.602424	204.18984985352	
-2108707.451048	15418453.50693	203.69366455078	
-2108509.628451	15418364.4136	203.19955444336	
-2108311.807779	15418275.322432	202.70797729492	
-2108113.98903	15418186.233427	202.22068786621	
-2107916.172204	15418097.146585	201.73843383789	
-2107718.357303	15418008.061906	201.31034851074	
-2107520.544325	15417918.979388	200.79544067383	
-2107322.733271	15417829.899033	200.33793640137	
-2107124.924142	15417740.82084	199.89268493652	
-2106927.116936	15417651.744809	199.4612121582	
-2106729.311654	15417562.67094	199.04556274414	
-2106531.508296	15417473.599233	198.64807128906	
-2106333.706863	15417384.529687	198.27157592773	
-2106135.907353	15417295.462303	197.9524230957	
-2105938.109768	15417206.39708	197.59111022949	
-2105740.314107	15417117.334018	197.29209899902	
-2105542.520371	15417028.273117	197.0228729248	
-2105344.728558	15416939.214377	196.78509521484	
-2105146.93867	15416850.157798	196.58027648926	
-2104949.150707	15416761.10338	196.40977478027	
-2104751.364668	15416672.051122	196.27301025391	
-2104553.580553	15416583.001025	196.17047119141	
-2104355.798363	15416493.953087	196.10176086426	
-2104158.018098	15416404.90731	196.06381225586	
-2103960.239757	15416315.863693	196.05488586426	
-2103762.463341	15416226.822236	196.07308959961	
-2103564.688849	15416137.782939	196.11373901367	
-2103366.916283	15416048.745801	196.17346191406	
-2103169.145641	15415959.710822	196.23907470703	
-2102971.376924	15415870.678003	196.33076477051	
-2102773.610132	15415781.647344	196.42037963867	
-2102575.845265	15415692.618843	196.51150512695	
-2102378.082323	15415603.592501	196.60026550293	
-2102180.321306	15415514.568318	196.68237304688	
-2101982.562214	15415425.546294	196.75517272949	
-2101784.805047	15415336.526428	196.81460571289	
-2112753.443618	15420037.964846	211.90881347656	
-2112555.580392	15419948.830153	211.60707092285	
-2112357.719089	15419859.697625	211.26139831543	
-2112159.859708	15419770.567263	210.89428710938	
-2111962.002251	15419681.439066	210.53094482422	
-2111764.146716	15419592.313034	210.1625213623	
-2111566.293105	15419503.189168	209.77963256836	
-2111368.441417	15419414.067466	209.33255004883	
-2111170.591652	15419324.947929	208.94737243652	
-2110972.74381	15419235.830556	208.50119018555	
-2110774.897892	15419146.715349	208.03993225098	
-2110577.053897	15419057.602305	207.56944274902	
-2110379.211825	15418968.491426	207.09147644043	
-2110181.371677	15418879.382711	206.60992431641	
-2109983.533452	15418790.27616	206.12571716309	
-2109785.697151	15418701.171773	205.64149475098	
-2109587.862773	15418612.069549	205.20565795898	
-2109390.030319	15418522.96949	204.67485046387	
-2109192.199788	15418433.871593	204.19384765625	
-2108994.371181	15418344.77586	203.71557617188	
-2108796.544498	15418255.68229	203.23802185059	
-2108598.719739	15418166.590884	202.76335144043	
-2108400.896903	15418077.50164	202.29209899902	
-2108203.075991	15417988.414559	201.82466125488	
-2108005.257003	15417899.329641	201.36291503906	
-2107807.439939	15417810.246885	200.95335388184	
-2107609.624799	15417721.166291	200.46241760254	
-2107411.811583	15417632.08786	200.02725219727	
-2107214.000292	15417543.011592	199.60406494141	
-2107016.190924	15417453.937485	199.19554138184	
-2106818.38348	15417364.86554	198.80339050293	
-2106620.577961	15417275.795756	198.42948913574	
-2106422.774366	15417186.728135	198.07592773438	
-2106224.972695	15417097.662675	197.7770690918	
-2106027.172948	15417008.599376	197.44013977051	
-2105829.375126	15416919.538239	197.16244506836	
-2105631.579229	15416830.479262	196.91342163086	
-2105433.785255	15416741.422447	196.69560241699	
-2105235.993207	15416652.367792	196.50973510742	
-2105038.203083	15416563.315298	196.35667419434	
-2104840.414883	15416474.264965	196.23684692383	
-2104642.628608	15416385.216792	196.15019226074	
-2104444.844258	15416296.17078	196.09548950195	
-2104247.061832	15416207.126927	196.07147216797	
-2104049.281332	15416118.085235	196.07553100586	
-2103851.502756	15416029.045702	196.10536193848	
-2103653.726105	15415940.00833	196.15635681152	
-2103455.951379	15415850.973117	196.22682189941	
-2103258.178577	15415761.940063	196.3028717041	
-2103060.407701	15415672.909169	196.40647888184	
-2102862.63875	15415583.880435	196.50752258301	
-2102664.871724	15415494.853859	196.61138916016	
-2102467.106623	15415405.829442	196.71325683594	
-2102269.343447	15415316.807184	196.80923461914	
-2102071.582197	15415227.787085	196.89576721191	
-2101873.822871	15415138.769145	196.96946716309	
-2112842.578433	15419840.099576	211.21496582031	
-2112644.713041	15419750.966805	210.92321777344	
-2112446.849572	15419661.836201	210.60443115234	
-2112248.988026	15419572.707761	210.25894165039	
-2112051.128404	15419483.581488	209.89741516113	
-2111853.270704	15419394.457379	209.52479553223	
-2111655.414928	15419305.335435	209.13619995117	
-2111457.561075	15419216.215657	208.6891784668	
-2111259.709145	15419127.098043	208.30653381348	
-2111061.859139	15419037.982594	207.86787414551	
-2110864.011056	15418948.86931	207.41761779785	
-2110666.164896	15418859.75819	206.9587097168	
-2110468.320661	15418770.649234	206.49481201172	
-2110270.478348	15418681.542442	206.02732849121	
-2110072.637959	15418592.437815	205.55888366699	
-2109874.799494	15418503.335351	205.09080505371	
-2109676.962953	15418414.235052	204.67063903809	
-2109479.128335	15418325.136915	204.15844726562	
-2109281.295641	15418236.040943	203.69610595703	
-2109083.464871	15418146.947133	203.23655700684	
-2108885.636024	15418057.855487	202.77835083008	
-2108687.809102	15417968.766005	202.32328796387	
-2108489.984103	15417879.678685	201.87174987793	
-2108292.161029	15417790.593528	201.42527770996	
-2108094.339878	15417701.510533	200.98460388184	
-2107896.520652	15417612.429702	200.59362792969	
-2107698.703349	15417523.351032	200.1266784668	
-2107500.887971	15417434.274525	199.7138671875	
-2107303.074517	15417345.200181	199.31286621094	
-2107105.262988	15417256.127998	198.9268951416	
-2106907.453382	15417167.057977	198.55696105957	
-2106709.645701	15417077.990118	198.20603942871	
-2106511.839944	15416988.924421	197.87567138672	
-2106314.036112	15416899.860885	197.59718322754	
-2106116.234204	15416810.799511	197.28439331055	
-2105918.434221	15416721.740298	197.02726745605	
-2105720.636162	15416632.683246	196.79884338379	
-2105522.840028	15416543.628355	196.60084533691	
-2105325.045819	15416454.575625	196.43354797363	
-2105127.253534	15416365.525056	196.29840087891	
-2104929.463174	15416276.476648	196.19555664062	
-2104731.674738	15416187.430399	196.12503051758	
-2104533.888228	15416098.386312	196.0843963623	
-2104336.103642	15416009.344384	196.07437133789	
-2104138.320982	15415920.304617	196.09204101562	
-2103940.540246	15415831.267009	196.1343536377	
-2103742.761435	15415742.231561	196.19833374023	
-2103544.984549	15415653.198273	196.28053283691	
-2103347.209589	15415564.167145	196.36767578125	
-2103149.436553	15415475.138176	196.48580932617	
-2102951.665443	15415386.111366	196.59971618652	
-2102753.896257	15415297.086716	196.71640014648	
-2102556.128998	15415208.064224	196.83221435547	
-2102358.363663	15415119.043892	196.94230651855	
-2102160.600254	15415030.025718	197.04377746582	
-2101962.83877	15414941.009703	197.13278198242	
-2112931.711325	15419642.232139	210.50170898438	
-2112733.843767	15419553.101292	210.21449279785	
-2112535.978132	15419463.97261	209.90582275391	
-2112338.114421	15419374.846094	209.57444763184	
-2112140.252633	15419285.721744	209.2227935791	
-2111942.392768	15419196.599559	208.85252380371	
-2111744.534827	15419107.479538	208.46655273438	
-2111546.678809	15419018.361683	208.02407836914	
-2111348.824715	15418929.245993	207.64791870117	
-2111150.972544	15418840.132467	207.2198638916	
-2110953.122296	15418751.021106	206.7811126709	
-2110755.273973	15418661.91191	206.33561706543	
-2110557.427572	15418572.804878	205.8863067627	
-2110359.583096	15418483.70001	205.43486022949	
-2110161.740543	15418394.597306	204.98348999023	
-2109963.899914	15418305.496766	204.53237915039	
-2109766.061209	15418216.39839	204.12840270996	
-2109568.224427	15418127.302178	203.63719177246	
-2109370.38957	15418038.208129	203.19287109375	
-2109172.556636	15417949.116244	202.75140380859	
-2108974.725627	15417860.026521	202.31323242188	
-2108776.896541	15417770.938963	201.87840270996	
-2108579.06938	15417681.853567	201.44789123535	
-2108381.244142	15417592.770334	201.0217590332	
-2108183.420829	15417503.689264	200.60195922852	
-2107985.59944	15417414.610356	200.23056030273	
-2107787.779975	15417325.533611	199.78717041016	
-2107589.962435	15417236.459028	199.39546203613	
-2107392.146819	15417147.386608	199.01651000977	
-2107194.333127	15417058.316349	198.65269470215	
-2106996.52136	15416969.248253	198.30516052246	
-2106798.711517	15416880.182319	197.97613525391	
-2106600.903599	15416791.118546	197.66764831543	
-2106403.097605	15416702.056935	197.40887451172	
-2106205.293536	15416612.997485	197.11976623535	
-2106007.491391	15416523.940196	196.88394165039	
-2105809.691171	15416434.885069	196.67604064941	
-2105611.892876	15416345.832103	196.49751281738	
-2105414.096506	15416256.781298	196.34864807129	
-2105216.30206	15416167.732653	196.23182678223	
-2105018.50954	15416078.68617	196.14593505859	
-2104820.718944	15415989.641846	196.0920715332	
-2104622.930273	15415900.599683	196.06735229492	
-2104425.143527	15415811.559681	196.07162475586	
-2104227.358706	15415722.521838	196.10252380371	
-2104029.575811	15415633.486156	196.15916442871	
-2103831.79484	15415544.452633	196.2370300293	
-2103634.015795	15415455.42127	196.33256530762	
-2103436.238675	15415366.392067	196.43098449707	
-2103238.46348	15415277.365023	196.56390380859	
-2103040.69021	15415188.340139	196.69213867188	
-2102842.918866	15415099.317414	196.82328796387	
-2102645.149447	15415010.296848	196.95341491699	
-2102447.381953	15414921.278441	197.07919311523	
-2102249.616385	15414832.262192	197.19673156738	
-2102051.852743	15414743.248103	197.30139160156	
-2113020.842293	15419444.362537	209.77403259277	
-2112822.97257	15419355.233613	209.48706054688	
-2112625.10477	15419266.106855	209.18273925781	
-2112427.238893	15419176.982262	208.85835266113	
-2112229.374939	15419087.859835	208.51431274414	
-2112031.512909	15418998.739573	208.15228271484	
-2111833.652803	15418909.621476	207.77377319336	
-2111635.79462	15418820.505544	207.3397064209	
-2111437.938361	15418731.391778	206.9734954834	
-2111240.084025	15418642.280176	206.55690002441	
-2111042.231613	15418553.170738	206.13133239746	
-2110844.381125	15418464.063466	205.70095825195	
-2110646.53256	15418374.958357	205.26829528809	
-2110448.68592	15418285.855413	204.83374023438	
-2110250.841203	15418196.754633	204.39958190918	
-2110052.99841	15418107.656017	203.96704101562	
-2109855.157541	15418018.559565	203.57948303223	
-2109657.318596	15417929.465276	203.10902404785	
-2109459.481575	15417840.373152	202.68374633789	
-2109261.646478	15417751.28319	202.26217651367	
-2109063.813305	15417662.195392	201.84355163574	
-2108865.982057	15417573.109758	201.42866516113	
-2108668.152732	15417484.026286	201.01809692383	
-2108470.325332	15417394.944977	200.61293029785	
-2108272.499856	15417305.865831	200.21446228027	
-2108074.676304	15417216.788848	199.86239624023	
-2107876.854677	15417127.714027	199.44245910645	
-2107679.034974	15417038.641369	199.0718536377	
-2107481.217196	15416949.570873	198.7141418457	
-2107283.401342	15416860.502539	198.37203979492	
-2107085.587413	15416771.436367	198.04583740234	
-2106887.775408	15416682.372357	197.73847961426	
-2106689.965328	15416593.310509	197.4518737793	
-2106492.157173	15416504.250822	197.21234130859	
-2106294.350942	15416415.193297	196.94612121582	
-2106096.546637	15416326.137934	196.73051452637	
-2105898.744256	15416237.084731	196.54238891602	
-2105700.943799	15416148.03369	196.38304138184	
-2105503.145268	15416058.984809	196.25364685059	
-2105305.348662	15415969.93809	196.15437316895	
-2105107.553981	15415880.893531	196.0855255127	
-2104909.761224	15415791.851133	196.04766845703	
-2104711.970393	15415702.810895	196.03961181641	
-2104514.181487	15415613.772817	196.05928039551	
-2104316.394506	15415524.7369	196.10569763184	
-2104118.609451	15415435.703143	196.17628479004	
-2103920.82632	15415346.671545	196.26809692383	
-2103723.045115	15415257.642108	196.37864685059	
-2103525.265835	15415168.61483	196.49060058594	
-2103327.488481	15415079.589711	196.63922119141	
-2103129.713052	15414990.566752	196.78268432617	
-2102931.939549	15414901.545953	196.92906188965	
-2102734.167971	15414812.527312	197.07542419434	
-2102536.398318	15414723.51083	197.21757507324	
-2102338.630592	15414634.496508	197.35180664062	
-2102140.86479	15414545.484344	197.47358703613	
-2113109.971338	15419246.490769	209.03570556641	
-2112912.099449	15419157.363768	208.74783325195	
-2112714.229483	15419068.238934	208.44546508789	
-2112516.361441	15418979.116264	208.12466430664	
-2112318.495322	15418889.995761	207.78712463379	
-2112120.631127	15418800.877422	207.43295288086	
-2111922.768855	15418711.761249	207.06359863281	
-2111724.908508	15418622.647241	206.64135742188	
-2111527.050083	15418533.535398	206.28602600098	
-2111329.193583	15418444.42572	205.88230895996	
-2111131.339006	15418355.318206	205.47192382812	
-2110933.486354	15418266.212857	205.05749511719	
-2110735.635625	15418177.109672	204.64125061035	
-2110537.78682	15418088.008652	204.2244720459	
-2110339.939939	15417998.909796	203.80860900879	
-2110142.094982	15417909.813104	203.39492797852	
-2109944.251949	15417820.718576	203.02429199219	
-2109746.41084	15417731.626212	202.57495117188	
-2109548.571656	15417642.536011	202.16902160645	
-2109350.734396	15417553.447974	201.76675415039	
-2109152.899059	15417464.3621	201.36782836914	
-2108955.065648	15417375.278389	200.97314453125	
-2108757.23416	15417286.196842	200.58256530762	
-2108559.404597	15417197.117458	200.19815063477	
-2108361.576958	15417108.040236	199.82081604004	
-2108163.751244	15417018.965177	199.4875793457	
-2107965.927454	15416929.892281	199.08990478516	
-2107768.105589	15416840.821547	198.74078369141	
-2107570.285649	15416751.752976	198.4047088623	
-2107372.467633	15416662.686566	198.08338928223	
-2107174.651542	15416573.622319	197.77810668945	
-2106976.837375	15416484.560234	197.49174499512	
-2106779.025133	15416395.50031	197.2257232666	
-2106581.214816	15416306.442549	197.00463867188	
-2106383.406424	15416217.386948	196.76058959961	
-2106185.599957	15416128.33351	196.56484985352	
-2105987.795415	15416039.282232	196.39685058594	
-2105789.992798	15415950.233116	196.25633239746	
-2105592.192106	15415861.18616	196.14532470703	
-2105394.393339	15415772.141366	196.06399536133	
-2105196.596497	15415683.098732	196.01307678223	
-2104998.80158	15415594.058259	195.99227905273	
-2104801.008588	15415505.019946	196.00012207031	
-2104603.217522	15415415.983794	196.0362701416	
-2104405.428381	15415326.949802	196.09857177734	
-2104207.641165	15415237.91797	196.18489074707	
-2104009.855875	15415148.888298	196.29153442383	
-2103812.07251	15415059.860786	196.41644287109	
-2103614.291071	15414970.835433	196.54193115234	
-2103416.511557	15414881.81224	196.70812988281	
-2103218.733969	15414792.791207	196.86712646484	
-2103020.958306	15414703.772332	197.03009033203	
-2102823.184569	15414614.755617	197.19404602051	
-2102625.412758	15414525.741061	197.3528137207	
-2102427.642872	15414436.728664	197.5046081543	
-2102229.874912	15414347.718426	197.64512634277	
-2113199.09846	15419048.616835	208.29229736328	
-2113001.224405	15418959.491758	208.00253295898	
-2112803.352274	15418870.368847	207.69873046875	
-2112605.482066	15418781.248101	207.38177490234	
-2112407.613781	15418692.129521	207.05000305176	
-2112209.747421	15418603.013106	206.70332336426	
-2112011.882984	15418513.898857	206.3420715332	
-2111814.020471	15418424.786772	205.93281555176	
-2111616.159882	15418335.676853	205.5890045166	
-2111418.301217	15418246.569099	205.1999206543	
-2111220.444476	15418157.463509	204.80487060547	
-2111022.589658	15418068.360084	204.4065246582	
-2110824.736765	15417979.258823	204.00773620605	
-2110626.885796	15417890.159727	203.60850524902	
-2110429.036751	15417801.062795	203.21101379395	
-2110231.18963	15417711.968027	202.81593322754	
-2110033.344433	15417622.875423	202.46253967285	
-2109835.501161	15417533.784983	202.03402709961	
-2109637.659813	15417444.696707	201.64775085449	
-2109439.820389	15417355.610594	201.26477050781	
-2109241.982889	15417266.526644	200.8858795166	
-2109044.147314	15417177.444858	200.51106262207	
-2108846.313664	15417088.365235	200.14100646973	
-2108648.481938	15416999.287775	199.77648925781	
-2108450.652136	15416910.212478	199.41999816895	
-2108252.824259	15416821.139344	199.10472106934	
-2108054.998307	15416732.068372	198.72999572754	
-2107857.17428	15416642.999563	198.40155029297	
-2107659.352177	15416553.932916	198.08622741699	
-2107461.531999	15416464.868432	197.78486633301	
-2107263.713745	15416375.806109	197.50094604492	
-2107065.897417	15416286.745949	197.23471069336	
-2106868.083014	15416197.68795	196.98849487305	
-2106670.270535	15416108.632113	196.78509521484	
-2106472.459981	15416019.578438	196.56243896484	
-2106274.651353	15415930.526924	196.38677978516	
-2106076.84465	15415841.477572	196.23724365234	
-2105879.039871	15415752.43038	196.11575317383	
-2105681.237018	15415663.38535	196.02304077148	
-2105483.43609	15415574.342481	195.95979309082	
-2105285.637088	15415485.301772	195.9260559082	
-2105087.84001	15415396.263224	195.92196655273	
-2104890.044858	15415307.226837	195.94747924805	
-2104692.251632	15415218.19261	195.99917602539	
-2104494.46033	15415129.160543	196.07737731934	
-2104296.670955	15415040.130637	196.1792755127	
-2104098.883504	15414951.10289	196.30253601074	
-2103901.09798	15414862.077304	196.44357299805	
-2103703.314381	15414773.053877	196.58374023438	
-2103505.532707	15414684.032609	196.76748657227	
-2103307.75296	15414595.013501	196.94343566895	
-2103109.975138	15414505.996553	197.12413024902	
-2102912.199242	15414416.981764	197.30520629883	
-2102714.425271	15414327.969133	197.48278808594	
-2102516.653227	15414238.958662	197.65362548828	
-2102318.883108	15414149.95035	197.81217956543	
-2113288.223659	15418850.740735	207.62232971191	
-2113090.347438	15418761.617582	207.32879638672	
-2112892.47314	15418672.496594	207.02540588379	
-2112694.600767	15418583.377772	206.70928955078	
-2112496.730317	15418494.261116	206.38203430176	
-2112298.861791	15418405.146625	206.04144287109	
-2112100.995189	15418316.034299	205.6893157959	
-2111903.130511	15418226.924139	205.28965759277	
-2111705.267757	15418137.816143	204.95648193359	
-2111507.406927	15418048.710313	204.58068847656	
-2111309.548021	15417959.606647	204.20002746582	
-2111111.691039	15417870.505146	203.81701660156	
-2110913.835981	15417781.40581	203.43360900879	
-2110715.982848	15417692.308638	203.05102539062	
-2110518.131639	15417603.21363	202.6697845459	
-2110320.282354	15417514.120786	202.29106140137	
-2110122.434993	15417425.030107	201.9529876709	
-2109924.589557	15417335.941591	201.54379272461	
-2109726.746045	15417246.855239	201.17446899414	
-2109528.904458	15417157.77105	200.80897521973	
-2109331.064795	15417068.689025	200.44686889648	
-2109133.227057	15416979.609164	200.08906555176	
-2108935.391243	15416890.531465	199.73718261719	
-2108737.557354	15416801.45593	199.39031982422	
-2108539.72539	15416712.382558	199.05113220215	
-2108341.89535	15416623.311348	198.75291442871	
-2108144.067235	15416534.242301	198.3987121582	
-2107946.241045	15416445.175417	198.08833312988	
-2107748.41678	15416356.110695	197.7908782959	
-2107550.59444	15416267.048135	197.50799560547	
-2107352.774024	15416177.987738	197.2416229248	
-2107154.955534	15416088.929502	196.99269104004	
-2106957.138969	15415999.873428	196.7639465332	
-2106759.324329	15415910.819517	196.57597351074	
-2106561.511613	15415821.767766	196.37258911133	
-2106363.700824	15415732.718178	196.21350097656	
-2106165.891959	15415643.67075	196.08113098145	
-2105968.085019	15415554.625484	195.9755859375	
-2105770.280005	15415465.582379	195.89962768555	
-2105572.476916	15415376.541435	195.85266113281	
-2105374.675753	15415287.502652	195.83409118652	
-2105176.876515	15415198.466029	195.84585571289	
-2104979.079203	15415109.431567	195.87821960449	
-2104781.283816	15415020.399266	195.94689941406	
-2104583.490354	15414931.369125	196.04107666016	
-2104385.698818	15414842.341144	196.15892028809	
-2104187.909208	15414753.315323	196.29899597168	
-2103990.121524	15414664.291662	196.45677185059	
-2103792.335765	15414575.270161	196.61163330078	
-2103594.551932	15414486.250819	196.81469726562	
-2103396.770025	15414397.233637	197.00772094727	
-2103198.990044	15414308.218614	197.20684814453	
-2103001.211988	15414219.205751	197.40621948242	
-2102803.435859	15414130.195047	197.6037902832	
-2102605.661656	15414041.186501	197.79377746582	
-2102407.889378	15413952.180115	197.97344970703	
-2113377.346933	15418652.862469	206.8076171875	
-2113179.468546	15418563.74124	206.50868225098	
-2112981.592083	15418474.622176	206.2035369873	
-2112783.717544	15418385.505278	205.88871765137	
-2112585.844929	15418296.390545	205.56520080566	
-2112387.974237	15418207.277978	205.23181152344	
-2112190.10547	15418118.167577	204.88929748535	
-2111992.238627	15418029.05934	204.50373840332	
-2111794.373708	15417939.953269	204.18298339844	
-2111596.510713	15417850.849363	203.82223510742	
-2111398.649642	15417761.747621	203.45887756348	
-2111200.790496	15417672.648044	203.09417724609	
-2111002.933274	15417583.550632	202.73022460938	
-2110805.077976	15417494.455384	202.36650085449	
-2110607.224602	15417405.362301	202.0048828125	
-2110409.373153	15417316.271382	201.64665222168	
-2110211.523629	15417227.182626	201.32633972168	
-2110013.676029	15417138.096035	200.93846130371	
-2109815.830353	15417049.011608	200.58973693848	
-2109617.986602	15416959.929344	200.24461364746	
-2109420.144776	15416870.849243	199.90344238281	
-2109222.304874	15416781.771306	199.5672454834	
-2109024.466898	15416692.695532	199.23623657227	
-2108826.630845	15416603.621922	198.91058349609	
-2108628.796718	15416514.550474	198.5927734375	
-2108430.964516	15416425.481189	198.31373596191	
-2108233.134238	15416336.414067	197.98280334473	
-2108035.305886	15416247.349108	197.69410705566	
-2107837.479458	15416158.286311	197.4178314209	
-2107639.654956	15416069.225676	197.15618896484	
-2107441.832378	15415980.167204	196.90979003906	
-2107244.011726	15415891.110893	196.68280029297	
-2107046.192999	15415802.056745	196.47520446777	
-2106848.376197	15415713.004758	196.3055267334	
-2106650.56132	15415623.954933	196.1237487793	
-2106452.748369	15415534.90727	195.98509216309	
-2106254.937343	15415445.861768	195.873046875	
-2106057.128242	15415356.818427	195.78736877441	
-2105859.321067	15415267.777247	195.73002624512	
-2105661.515817	15415178.738229	195.70184326172	
-2105463.712493	15415089.701371	195.70257568359	
-2105265.911095	15415000.666674	195.7329864502	
-2105068.111621	15414911.634138	195.79063415527	
-2104870.314074	15414822.603762	195.87655639648	
-2104672.518452	15414733.575546	195.98728942871	
-2104474.724756	15414644.549491	196.12188720703	
-2104276.932986	15414555.525596	196.2774810791	
-2104079.143142	15414466.50386	196.45240783691	
-2103881.355224	15414377.484285	196.6224822998	
-2103683.569231	15414288.466869	196.84516906738	
-2103485.785164	15414199.451613	197.05694580078	
-2103288.003024	15414110.438516	197.27394104004	
-2103090.222809	15414021.427579	197.49348449707	
-2102892.444521	15413932.418801	197.71122741699	
-2102694.668159	15413843.412181	197.92269897461	
-2102496.893722	15413754.407721	198.1247253418	
-2113466.468284	15418454.982037	206.07661437988	
-2113268.587731	15418365.862732	205.77188110352	
-2113070.709102	15418276.745592	205.46348571777	
-2112872.832397	15418187.630618	205.14932250977	
-2112674.957616	15418098.517809	204.82809448242	
-2112477.08476	15418009.407166	204.5004119873	
-2112279.213827	15417920.298689	204.16583251953	
-2112081.344819	15417831.192377	203.79196166992	
-2111883.477735	15417742.088229	203.48164367676	
-2111685.612575	15417652.986247	203.13502502441	
-2111487.749339	15417563.88643	202.78593444824	
-2111289.888028	15417474.788778	202.43730163574	
-2111092.028641	15417385.69329	202.08901977539	
-2110894.171179	15417296.599967	201.74276733398	
-2110696.315641	15417207.508808	201.39875793457	
-2110498.462028	15417118.419813	201.05726623535	
-2110300.61034	15417029.332982	200.75259399414	
-2110102.760576	15416940.248315	200.38410949707	
-2109904.912737	15416851.165812	200.05285644531	
-2109707.066822	15416762.085473	199.72633361816	
-2109509.222832	15416673.007298	199.40263366699	
-2109311.380767	15416583.931285	199.08480834961	
-2109113.540627	15416494.857436	198.77258300781	
-2108915.702412	15416405.785751	198.46597290039	
-2108717.866122	15416316.716228	198.16633605957	
-2108520.031757	15416227.648868	197.90411376953	
-2108322.199317	15416138.583671	197.59440612793	
-2108124.368801	15416049.520637	197.3238067627	
-2107926.540212	15415960.459765	197.06632995605	
-2107728.713547	15415871.401055	196.82331848145	
-2107530.888807	15415782.344508	196.59614562988	
-2107333.065993	15415693.290123	196.38662719727	
-2107135.245104	15415604.237899	196.19705200195	
-2106937.42614	15415515.187838	196.04403686523	
-2106739.609102	15415426.139938	195.8819732666	
-2106541.793989	15415337.0942	195.76054382324	
-2106343.980802	15415248.050624	195.66477966309	
-2106146.16954	15415159.009208	195.59658813477	
-2105948.360203	15415069.969954	195.5565032959	
-2105750.552793	15414980.932861	195.54455566406	
-2105552.747308	15414891.897929	195.56254577637	
-2105354.943748	15414802.865158	195.60856628418	
-2105157.142115	15414713.834547	195.68406677246	
-2104959.342407	15414624.806097	195.78642272949	
-2104761.544625	15414535.779807	195.91304016113	
-2104563.748769	15414446.755678	196.06414794922	
-2104365.954839	15414357.733708	196.23727416992	
-2104168.162834	15414268.713899	196.42826843262	
-2103970.372756	15414179.69625	196.61456298828	
-2103772.584604	15414090.68076	196.85638427734	
-2103574.798378	15414001.66743	197.08627319336	
-2103377.014078	15413912.656259	197.32377624512	
-2103179.231704	15413823.647248	197.56349182129	
-2102981.451256	15413734.640396	197.80172729492	
-2102783.672735	15413645.635703	198.03541564941	
-2102585.89614	15413556.633169	198.26029968262	
-2113555.587711	15418257.09944	205.35733032227	
-2113357.704992	15418167.982058	205.04710388184	
-2113159.824197	15418078.866842	204.73510742188	
-2112961.945326	15417989.753792	204.4197845459	
-2112764.06838	15417900.642908	204.09996032715	
-2112566.193358	15417811.534189	203.77723693848	
-2112368.32026	15417722.427636	203.45016479492	
-2112170.449086	15417633.323248	203.08628845215	
-2111972.579837	15417544.221025	202.78602600098	
-2111774.712512	15417455.120967	202.45166015625	
-2111576.847112	15417366.023074	202.11665344238	
-2111378.983636	15417276.927347	201.78240966797	
-2111181.122085	15417187.833783	201.4496307373	
-2110983.262458	15417098.742384	201.11904907227	
-2110785.404756	15417009.65315	200.79035949707	
-2110587.548979	15416920.56608	200.46531677246	
-2110389.695126	15416831.481174	200.17556762695	
-2110191.843198	15416742.398432	199.82577514648	
-2109993.993195	15416653.317854	199.51153564453	
-2109796.145117	15416564.239439	199.2015838623	
-2109598.298964	15416475.163189	198.89538574219	
-2109400.454735	15416386.089101	198.59573364258	
-2109202.612432	15416297.017177	198.30035400391	
-2109004.772054	15416207.947416	198.01176452637	
-2108806.933601	15416118.879819	197.73037719727	
-2108609.097073	15416029.814384	197.48406982422	
