         PER         STP          DAYS         FID            Q-p-in          Q-nrd-in          Q-srd-in           Q-rd-in        Q-wells-in          Q-egw-in          Q-tgw-in          Q-ext-in          Q-tot-in          Q-ei-out          Q-ep-out         Q-egw-out          Q-ti-out          Q-tp-out         Q-tgw-out         Q-run-out          Q-dp-out         Q-nrd-out         Q-srd-out          Q-rd-out       Q-wells-out         Q-tot-out          Q-in-out  Q-Discrepancy[%]            V-p-in          V-nrd-in          V-srd-in           V-rd-in        V-wells-in          V-egw-in          V-tgw-in          V-ext-in          V-tot-in          V-ei-out          V-ep-out         V-egw-out          V-ti-out          V-tp-out         V-tgw-out         V-run-out          V-dp-out         V-nrd-out         V-srd-out          V-rd-out       V-wells-out         V-tot-out          V-in-out  V-Discrepancy[%]
          12           2        365.04           5         6300.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         6300.0000            0.0000          163.6214            0.0000            0.0000         1024.2216            0.0000         2701.2140         2410.9430            0.0000            0.0000            0.0000            0.0000         6300.0000            0.0000            0.0000      1066829.4027       346088.3623            0.0000            0.0000      2152887.0253            0.0000            0.0000        39939.1551      3605743.9454       112508.0001       119301.2591            0.0000      1187149.2575       266347.7308            0.0000      1252824.6450       667613.0528            0.0000            0.0000            0.0000            0.0000      3605743.9454        1.4885E-08            0.0000
          12           2        365.04           6        12600.0000            0.0000            0.0000            0.0000            0.0000            0.0000          139.4531            0.0000        12739.4531            0.0000         2802.2400            0.0000            0.0000          188.7184          139.4531         6726.3291         2882.7125            0.0000            0.0000            0.0000            0.0000        12739.4531            0.0000            0.0000      2133658.8054       660000.0000      3494919.8164            0.0000       369552.5383        70174.3929       163333.5084         6803.8395      6898442.9007      2556700.2800       985453.3168        70174.3929       365242.8971        57333.8164       163333.5084      1729209.9807       970994.7084            0.0000            0.0000            0.0000            0.0000      6898442.9007        3.5967E-10            0.0000
          12           2        365.04           7       177450.0000            0.0000            0.0000            0.0000            0.0000            0.0000         4126.7285            0.0000       181576.7285            0.0000         6080.9174            0.0000            0.0000        59833.9548         4126.7285        92574.1561        18960.9717            0.0000            0.0000            0.0000            0.0000       181576.7285        3.7835E-10            0.0000     30049028.1754            0.0000            0.0000            0.0000            0.0000        46176.6942      3207619.0134        3.9093E-08     33302823.8829            0.0000      2696010.9406        46176.6942            0.0000     14468293.2198      3207619.0134     10581771.8510      2302952.1640            0.0000            0.0000            0.0000            0.0000     33302823.8829        2.1303E-08            0.0000
          12           2        365.04           8        13125.0000            0.0000            0.0000            0.0000            0.0000            0.0000          332.6234            0.0000        13457.6234            0.0000         2352.0000            0.0000            0.0000           26.1575          332.6234         7845.1950         2901.6475            0.0000            0.0000            0.0000            0.0000        13457.6234            0.0000            0.0000      2222561.2556            0.0000            0.0000            0.0000            0.0000        31566.4608       872669.7534        1.3833E-10      3126797.4697            0.0000       555765.7964        31566.4608            0.0000       176790.9905       872669.7534      1124660.4594       365344.0093            0.0000            0.0000            0.0000            0.0000      3126797.4697            0.0000            0.0000
          13           1        380.25           1        10867.5000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000        10867.5000            0.0000          325.4510            0.0000            0.0000         2069.2244            0.0000         4108.1771         4364.6475            0.0000            0.0000            0.0000            0.0000        10867.5000            0.0000            0.0000      2032246.1301       515110.0654      2417684.6885            0.0000       856903.6910            0.0000        95885.9431        3.3200E-10      5917830.5182       198912.9018       219049.8458            0.0000      2077896.2315       402462.9366        95885.9431      1256571.7956      1667050.8639            0.0000            0.0000            0.0000            0.0000      5917830.5182        2.7667E-10            0.0000
          13           1        380.25           2         4657.5000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         4657.5000            0.0000          132.0214            0.0000            0.0000         1718.9910            0.0000         1438.5622         1367.9254            0.0000            0.0000            0.0000            0.0000         4657.5000            0.0000            0.0000       870962.6272       515110.3883       128924.8508            0.0000       725128.2218            0.0000        91836.1306        88712.6948      2420674.9136        67421.4203        75516.3942            0.0000       772805.3389       245448.2896        91836.1306       505803.8095       661843.5304            0.0000            0.0000            0.0000            0.0000      2420674.9136            0.0000            0.0000
          13           1        380.25           3         8280.0000            0.0000            0.0000            0.0000            0.0000            0.0000          170.7285            0.0000         8450.7285            0.0000          262.8444            0.0000            0.0000          357.6091          170.7285         3567.6686         4091.8779            0.0000            0.0000            0.0000            0.0000         8450.7285            0.0000            0.0000      1548378.0039       660000.0000      1354156.1981            0.0000       365040.0009            0.0000       235841.7243       222747.2208      4386163.1480       162928.9382       185251.5499            0.0000      1660050.0227       173004.6188       235841.7243       851113.5584      1117972.7357            0.0000            0.0000            0.0000            0.0000      4386163.1480            0.0000            0.0000
          13           1        380.25           4         7762.5000            0.0000            0.0000            0.0000            0.0000            0.0000          792.7895            0.0000         8555.2895            0.0000          229.6183            0.0000            0.0000         1959.6958          792.7895         2809.0249         2764.1611            0.0000            0.0000            0.0000            0.0000         8555.2895            0.0000            0.0000      1451604.3786       348771.1851       654438.5154            0.0000      1211129.8176            0.0000       352263.4914        42245.5616      4060452.9497       117380.9791       122026.6946            0.0000      1381811.4242       346866.6332       352263.4914       766693.9047       973409.8226            0.0000            0.0000            0.0000            0.0000      4060452.9497        1.5217E-10            0.0000
          13           1        380.25           5         6210.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         6210.0000            0.0000          184.7291            0.0000            0.0000         1321.1115            0.0000         2301.5485         2402.6109            0.0000            0.0000            0.0000            0.0000         6210.0000            0.0000            0.0000      1161283.5029       346088.3623            0.0000            0.0000      2152887.0253            0.0000            0.0000        39939.1551      3700198.0456       112508.0001       122110.9886            0.0000      1187149.2575       286441.8370            0.0000      1287831.1973       704156.7651            0.0000            0.0000            0.0000            0.0000      3700198.0456        1.4885E-08            0.0000
          13           1        380.25           6        12420.0000            0.0000            0.0000            0.0000            0.0000            0.0000          170.2171            0.0000        12590.2171            0.0000         2656.2900            0.0000            0.0000          139.6228          170.2171         6736.8610         2887.2261            0.0000            0.0000            0.0000            0.0000        12590.2171            0.0000            0.0000      2322567.0058       660000.0000      3494919.8164            0.0000       369552.5383        70174.3929       165922.5108         6803.8395      7089940.1035      2556700.2800      1025855.4878        70174.3929       365242.8971        59457.4798       165922.5108      1831677.6370      1014909.4183            0.0000            0.0000            0.0000            0.0000      7089940.1035        3.5967E-10            0.0000
          13           1        380.25           7       174915.0000            0.0000            0.0000            0.0000            0.0000            0.0000         3687.9446            0.0000       178602.9446            0.0000        13718.0680            0.0000            0.0000        36169.6897         3687.9446       105022.8835        20004.3588            0.0000            0.0000            0.0000            0.0000       178602.9446        4.0745E-10            0.0000     32709485.3320            0.0000            0.0000            0.0000            0.0000        46176.6942      3263712.6513        3.9093E-08     36019374.6775            0.0000      2904662.7554        46176.6942            0.0000     15018434.2016      3263712.6513     12179169.9134      2607218.4616            0.0000            0.0000            0.0000            0.0000     36019374.6775        2.7501E-08            0.0000
          13           1        380.25           8        12937.5000            0.0000            0.0000            0.0000            0.0000            0.0000          268.7264            0.0000        13206.2264            0.0000         2229.5000            0.0000            0.0000            2.9972          268.7264         7921.7020         2783.3007            0.0000            0.0000            0.0000            0.0000        13206.2264            0.0000            0.0000      2419340.6311            0.0000            0.0000            0.0000            0.0000        31566.4608       876757.0815        1.3833E-10      3327664.1734            0.0000       589676.4915        31566.4608            0.0000       176836.5785       876757.0815      1245149.5478       407678.0133            0.0000            0.0000            0.0000            0.0000      3327664.1734        1.1758E-10            0.0000
          13           2        395.46           1        10867.5000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000        10867.5000            0.0000          325.4510            0.0000            0.0000         2069.2244            0.0000         4108.1771         4364.6475            0.0000            0.0000            0.0000            0.0000        10867.5000            0.0000            0.0000      2197540.8055       515110.0654      2417684.6885            0.0000       856903.6910            0.0000        95885.9431        3.3200E-10      6083125.1936       198912.9018       223999.9560            0.0000      2077896.2315       433935.8393        95885.9431      1319057.1700      1733437.1519            0.0000            0.0000            0.0000            0.0000      6083125.1936        2.7667E-10            0.0000
          13           2        395.46           2         4657.5000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         4657.5000            0.0000          132.0214            0.0000            0.0000         1718.9910            0.0000         1438.5622         1367.9254            0.0000            0.0000            0.0000            0.0000         4657.5000            0.0000            0.0000       941803.2024       515110.3883       128924.8508            0.0000       725128.2218            0.0000        91836.1306        88712.6948      2491515.4887        67421.4203        77524.4403            0.0000       772805.3389       271594.1430        91836.1306       527684.3406       682649.6751            0.0000            0.0000            0.0000            0.0000      2491515.4887            0.0000            0.0000
          13           2        395.46           3         8280.0000            0.0000            0.0000            0.0000            0.0000            0.0000          190.1505            0.0000         8470.1505            0.0000          262.8444            0.0000            0.0000          338.1872          190.1505         3575.4374         4103.5310            0.0000            0.0000            0.0000            0.0000         8470.1505            0.0000            0.0000      1674316.8042       660000.0000      1354156.1981            0.0000       365040.0009            0.0000       238733.9131       222747.2208      4514994.1371       162928.9382       189249.4132            0.0000      1660050.0227       178148.4459       238733.9131       905495.9609      1180387.4431            0.0000            0.0000            0.0000            0.0000      4514994.1371            0.0000            0.0000
          13           2        395.46           4         7762.5000            0.0000            0.0000            0.0000            0.0000            0.0000          914.0306            0.0000         8676.5306            0.0000          229.6183            0.0000            0.0000         1833.2459          914.0306         2880.9678         2818.6680            0.0000            0.0000            0.0000            0.0000         8676.5306            0.0000            0.0000      1569672.0039       348771.1851       654438.5154            0.0000      1211129.8176            0.0000       366165.8970        42245.5616      4192422.9807       117380.9791       125519.1882            0.0000      1381811.4242       374750.3037       366165.8970       810513.4249      1016281.7635            0.0000            0.0000            0.0000            0.0000      4192422.9807        1.5217E-10            0.0000
          13           2        395.46           5         6210.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         6210.0000            0.0000          184.7291            0.0000            0.0000         1321.1115            0.0000         2301.5485         2402.6109            0.0000            0.0000            0.0000            0.0000         6210.0000            0.0000            0.0000      1255737.6031       346088.3623            0.0000            0.0000      2152887.0253            0.0000            0.0000        39939.1551      3794652.1459       112508.0001       124920.7181            0.0000      1187149.2575       306535.9432            0.0000      1322837.7496       740700.4774            0.0000            0.0000            0.0000            0.0000      3794652.1459        1.4885E-08            0.0000
          13           2        395.46           6        12420.0000            0.0000            0.0000            0.0000            0.0000            0.0000          198.4176            0.0000        12618.4176            0.0000         2656.2900            0.0000            0.0000          106.4910          198.4176         6760.0533         2897.1657            0.0000            0.0000            0.0000            0.0000        12618.4176            0.0000            0.0000      2511475.2063       660000.0000      3494919.8164            0.0000       369552.5383        70174.3929       168940.4420         6803.8395      7281866.2353      2556700.2800      1066257.6588        70174.3929       365242.8971        61077.2078       168940.4420      1934498.0480      1058975.3087            0.0000            0.0000            0.0000            0.0000      7281866.2353        3.5967E-10            0.0000
          13           2        395.46           7       174915.0000            0.0000            0.0000            0.0000            0.0000            0.0000         4251.8563            0.0000       179166.8563            0.0000        13718.0680            0.0000            0.0000        35436.1512         4251.8563       105639.0559        20121.7249            0.0000            0.0000            0.0000            0.0000       179166.8563        3.4925E-10            0.0000     35369942.4887            0.0000            0.0000            0.0000            0.0000        46176.6942      3328383.3854        3.9093E-08     38744502.5683            0.0000      3113314.5702        46176.6942            0.0000     15557418.0631      3328383.3854     13785939.9569      2913269.8985            0.0000            0.0000            0.0000            0.0000     38744502.5683        3.2813E-08            0.0000
          13           2        395.46           8        12937.5000            0.0000            0.0000            0.0000            0.0000            0.0000          218.4300            0.0000        13155.9300            0.0000         2229.5000            0.0000            0.0000            0.0000          218.4300         7923.9200         2784.0800            0.0000            0.0000            0.0000            0.0000        13155.9300            0.0000            0.0000      2616120.0066            0.0000            0.0000            0.0000            0.0000        31566.4608       880079.4015        1.3833E-10      3527765.8688            0.0000       623587.1866        31566.4608            0.0000       176836.5785       880079.4015      1365672.3713       450023.8702            0.0000            0.0000            0.0000            0.0000      3527765.8688        1.1758E-10            0.0000
          14           1        410.67           1        13807.5000            0.0000            0.0000            0.0000            0.0000            0.0000           17.7853            0.0000        13825.2853            0.0000          580.6050            0.0000            0.0000         1809.2633           17.7853         5669.1753         5748.4564            0.0000            0.0000            0.0000            0.0000        13825.2853            0.0000            0.0000      2407552.8810       515110.0654      2417684.6885            0.0000       856903.6910            0.0000        96156.4575        3.3200E-10      6293407.7836       198912.9018       232830.9581            0.0000      2077896.2315       461454.7335        96156.4575      1405285.3267      1820871.1744            0.0000            0.0000            0.0000            0.0000      6293407.7836        2.7667E-10            0.0000
          14           1        410.67           2         5917.5000            0.0000            0.0000            0.0000            0.0000            0.0000            0.5868            0.0000         5918.0868            0.0000          261.7650            0.0000            0.0000         1249.1518            0.5868         2356.7559         2049.8273            0.0000            0.0000            0.0000            0.0000         5918.0868            0.0000            0.0000      1031808.3776       515110.3883       128924.8508            0.0000       725128.2218            0.0000        91845.0561        88712.6948      2581529.5894        67421.4203        81505.8859            0.0000       772805.3389       290593.7413        91845.0561       563530.5979       713827.5490            0.0000            0.0000            0.0000            0.0000      2581529.5894            0.0000            0.0000
          14           1        410.67           3        10520.0000            0.0000            0.0000            0.0000            0.0000            0.0000          327.3417            0.0000        10847.3417            0.0000          433.2600            0.0000            0.0000          544.5594          327.3417         4451.8723         5090.3084            0.0000            0.0000            0.0000            0.0000        10847.3417            0.0000            0.0000      1834326.0046       660000.0000      1354156.1981            0.0000       365040.0009            0.0000       243712.7799       222747.2208      4679982.2043       162928.9382       195839.2979            0.0000      1660050.0227       186431.1940       243712.7799       973208.9380      1257811.0337            0.0000            0.0000            0.0000            0.0000      4679982.2043            0.0000            0.0000
          14           1        410.67           4         9862.5000            0.0000            0.0000            0.0000            0.0000            0.0000          936.1979            0.0000        10798.6979            0.0000          444.7125            0.0000            0.0000         1131.2602          936.1979         4317.7497         3968.7776            0.0000            0.0000            0.0000            0.0000        10798.6979            0.0000            0.0000      1719680.6293       348771.1851       654438.5154            0.0000      1211129.8176            0.0000       380405.4668        42245.5616      4356671.1758       117380.9791       132283.2653            0.0000      1381811.4242       391956.7710       380405.4668       876186.3977      1076646.8717            0.0000            0.0000            0.0000            0.0000      4356671.1758        1.5217E-10            0.0000
          14           1        410.67           5         7890.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         7890.0000            0.0000          333.9300            0.0000            0.0000         1121.8168            0.0000         3642.0897         2792.1635            0.0000            0.0000            0.0000            0.0000         7890.0000            0.0000            0.0000      1375744.5035       346088.3623            0.0000            0.0000      2152887.0253            0.0000            0.0000        39939.1551      3914659.0462       112508.0001       129999.7934            0.0000      1187149.2575       323598.7765            0.0000      1378233.9342       783169.2844            0.0000            0.0000            0.0000            0.0000      3914659.0462        1.4885E-08            0.0000
          14           1        410.67           6        15780.0000            0.0000            0.0000            0.0000            0.0000            0.0000          382.9397            0.0000        16162.9397            0.0000         4591.1250            0.0000            0.0000          135.8256          382.9397         7737.1346         3315.9148            0.0000            0.0000            0.0000            0.0000        16162.9397            0.0000            0.0000      2751489.0069       660000.0000      3494919.8164            0.0000       369552.5383        70174.3929       174764.9546         6803.8395      7527704.5484      2556700.2800      1136088.6702        70174.3929       365242.8971        63143.1147       174764.9546      2052179.8656      1109410.3734            0.0000            0.0000            0.0000            0.0000      7527704.5484        3.5967E-10            0.0000
          14           1        410.67           7       222235.0000            0.0000            0.0000            0.0000            0.0000            0.0000         6779.7452        5.2387E-10       229014.7452            0.0000        22223.8380            0.0000            0.0000        59899.3313         6779.7452       119095.0561        21016.7746            0.0000            0.0000            0.0000            0.0000       229014.7452            0.0000            0.0000     38750136.8472            0.0000            0.0000            0.0000            0.0000        46176.6942      3431503.3100        4.7061E-08     42227816.8513            0.0000      3451339.1470        46176.6942            0.0000     16468486.8948      3431503.3100     15597375.7644      3232935.0410            0.0000            0.0000            0.0000            0.0000     42227816.8513        3.2813E-08            0.0000
          14           1        410.67           8        16437.5000            0.0000            0.0000            0.0000            0.0000            0.0000          591.7421            0.0000        17029.2421            0.0000         2756.2500            0.0000            0.0000            7.0258          591.7421        10339.7773         3334.4469            0.0000            0.0000            0.0000            0.0000        17029.2421            0.0000            0.0000      2866134.3822            0.0000            0.0000            0.0000            0.0000        31566.4608       889079.7992        1.9367E-10      3786780.6421            0.0000       665509.7492        31566.4608            0.0000       176943.4409       889079.7992      1522940.3839       500740.8082            0.0000            0.0000            0.0000            0.0000      3786780.6421        1.1758E-10            0.0000
          14           2        425.88           1        13807.5000            0.0000            0.0000            0.0000            0.0000            0.0000           76.8204            0.0000        13884.3204            0.0000          580.6050            0.0000            0.0000         1750.2281           76.8204         5695.3306         5781.3363            0.0000            0.0000            0.0000            0.0000        13884.3204            0.0000            0.0000      2617564.9566       515110.0654      2417684.6885            0.0000       856903.6910            0.0000        97324.8964        3.5967E-10      6504588.2979       198912.9018       241661.9602            0.0000      2077896.2315       488075.7033        97324.8964      1491911.3054      1908805.2994            0.0000            0.0000            0.0000            0.0000      6504588.2979        2.7667E-10            0.0000
          14           2        425.88           2         5917.5000            0.0000            0.0000            0.0000            0.0000            0.0000           33.9153            0.0000         5951.4153            0.0000          261.7650            0.0000            0.0000         1215.8232           33.9153         2371.6917         2068.2201            0.0000            0.0000            0.0000            0.0000         5951.4153            0.0000            0.0000      1121813.5528       515110.3883       128924.8508            0.0000       725128.2218            0.0000        92360.9083        88712.6948      2672050.6168        67421.4203        85487.3316            0.0000       772805.3389       309086.4129        92360.9083       599604.0287       745285.1762            0.0000            0.0000            0.0000            0.0000      2672050.6168            0.0000            0.0000
          14           2        425.88           3        10520.0000            0.0000            0.0000            0.0000            0.0000            0.0000          370.1777            0.0000        10890.1777            0.0000          433.2600            0.0000            0.0000          501.7233          370.1777         4469.0067         5116.0100            0.0000            0.0000            0.0000            0.0000        10890.1777            0.0000            0.0000      1994335.2050       660000.0000      1354156.1981            0.0000       365040.0009            0.0000       249343.1830       222747.2208      4845621.8078       162928.9382       202429.1825            0.0000      1660050.0227       194062.4057       249343.1830      1041182.5296      1335625.5461            0.0000            0.0000            0.0000            0.0000      4845621.8078            0.0000            0.0000
          14           2        425.88           4         9862.5000            0.0000            0.0000            0.0000            0.0000            0.0000         1013.1498            0.0000        10875.6498            0.0000          444.7125            0.0000            0.0000          974.0147         1013.1498         4398.0587         4045.7141            0.0000            0.0000            0.0000            0.0000        10875.6498            0.0000            0.0000      1869689.2547       348771.1851       654438.5154            0.0000      1211129.8176            0.0000       395815.4754        42245.5616      4522089.8098       117380.9791       139047.3425            0.0000      1381811.4242       406771.5347       395815.4754       943080.8713      1138182.1827            0.0000            0.0000            0.0000            0.0000      4522089.8098        1.7983E-10            0.0000
          14           2        425.88           5         7890.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         7890.0000            0.0000          333.9300            0.0000            0.0000         1121.8168            0.0000         3642.0897         2792.1635            0.0000            0.0000            0.0000            0.0000         7890.0000            0.0000            0.0000      1495751.4038       346088.3623            0.0000            0.0000      2152887.0253            0.0000            0.0000        39939.1551      4034665.9465       112508.0001       135078.8687            0.0000      1187149.2575       340661.6099            0.0000      1433630.1188       825638.0915            0.0000            0.0000            0.0000            0.0000      4034665.9465        1.4885E-08            0.0000
          14           2        425.88           6        15780.0000            0.0000            0.0000            0.0000            0.0000            0.0000          400.4888            0.0000        16180.4888            0.0000         4591.1250            0.0000            0.0000           95.5251          400.4888         7765.3450         3328.0050            0.0000            0.0000            0.0000            0.0000        16180.4888            0.0000            0.0000      2991502.8075       660000.0000      3494919.8164            0.0000       369552.5383        70174.3929       180856.3889         6803.8395      7773809.7833      2556700.2800      1205919.6816        70174.3929       365242.8971        64596.0510       180856.3889      2170290.7626      1160029.3293            0.0000            0.0000            0.0000            0.0000      7773809.7833        3.5967E-10            0.0000
          14           2        425.88           7       222235.0000            0.0000            0.0000            0.0000            0.0000            0.0000         7624.1823        4.9477E-10       229859.1823            0.0000        22223.8380            0.0000            0.0000        58726.2140         7624.1823       120092.2058        21192.7422            0.0000            0.0000            0.0000            0.0000       229859.1823            0.0000            0.0000     42130331.2057            0.0000            0.0000            0.0000            0.0000        46176.6942      3547467.1236        5.4587E-08     45723975.0234            0.0000      3789363.7239        46176.6942            0.0000     17361712.6118      3547467.1236     17423978.2193      3555276.6507            0.0000            0.0000            0.0000            0.0000     45723975.0234        3.2813E-08            0.0000
          14           2        425.88           8        16437.5000            0.0000            0.0000            0.0000            0.0000            0.0000          501.6075            0.0000        16939.1075            0.0000         2756.2500            0.0000            0.0000            0.0000          501.6075        10515.9969         3165.2531            0.0000            0.0000            0.0000            0.0000        16939.1075            0.0000            0.0000      3116148.7578            0.0000            0.0000            0.0000            0.0000        31566.4608       896709.2488        1.9367E-10      4044424.4673            0.0000       707432.3118        31566.4608            0.0000       176943.4409       896709.2488      1682888.6964       548884.3087            0.0000            0.0000            0.0000            0.0000      4044424.4673        1.1758E-10            0.0000
          15           1        441.09           1         9660.0000            0.0000            0.0000            0.0000            0.0000            0.0000           51.0134            0.0000         9711.0134            0.0000         2554.9334            0.0000            0.0000         2320.0333           51.0134         2593.8039         2191.2294            0.0000            0.0000            0.0000            0.0000         9711.0134            0.0000            0.0000      2764493.5569       515110.0654      2417684.6885            0.0000       856903.6910            0.0000        98100.8098        3.5967E-10      6652292.8117       198912.9018       280522.4973            0.0000      2077896.2315       523363.4102        98100.8098      1531363.0622      1942133.8990            0.0000            0.0000            0.0000            0.0000      6652292.8117        2.7667E-10            0.0000
          15           1        441.09           2         4140.0000            0.0000            0.0000            0.0000            0.0000            0.0000           24.2696            0.0000         4164.2696            0.0000          442.7769            0.0000            0.0000          986.2314           24.2696         1584.3767         1126.6150            0.0000            0.0000            0.0000            0.0000         4164.2696            0.0000            0.0000      1184782.9530       515110.3883       128924.8508            0.0000       725128.2218            0.0000        92730.0484        88712.6948      2735389.1571        67421.4203        92221.9682            0.0000       772805.3389       324086.9926        92730.0484       623702.3981       762420.9907            0.0000            0.0000            0.0000            0.0000      2735389.1571            0.0000            0.0000
          15           1        441.09           3         7360.0000            0.0000            0.0000            0.0000            0.0000            0.0000          498.2221            0.0000         7858.2221            0.0000         2701.0879            0.0000            0.0000         1555.7024          498.2221         1466.1801         1637.0296            0.0000            0.0000            0.0000            0.0000         7858.2221            0.0000            0.0000      2106280.8053       660000.0000      1354156.1981            0.0000       365040.0009            0.0000       256921.1404       222747.2208      4965145.3655       162928.9382       243512.7299            0.0000      1660050.0227       217724.6400       256921.1404      1063483.1283      1360524.7660            0.0000            0.0000            0.0000            0.0000      4965145.3655            0.0000            0.0000
          15           1        441.09           4         6900.0000            0.0000            0.0000            0.0000            0.0000            0.0000          617.7294            0.0000         7517.7294            0.0000          755.5038            0.0000            0.0000         1441.0661          617.7294         2631.3420         2072.0881            0.0000            0.0000            0.0000            0.0000         7517.7294            0.0000            0.0000      1974638.2550       348771.1851       654438.5154            0.0000      1211129.8176            0.0000       405211.1396        42245.5616      4636434.4743       117380.9791       150538.5553            0.0000      1381811.4242       428690.1502       405211.1396       983103.5838      1169698.6421            0.0000            0.0000            0.0000            0.0000      4636434.4743        1.7983E-10            0.0000
          15           1        441.09           5         5520.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         5520.0000            0.0000         1351.2628            0.0000            0.0000         1353.9883            0.0000         1549.1248         1265.6241            0.0000            0.0000            0.0000            0.0000         5520.0000            0.0000            0.0000      1579710.6040       346088.3623            0.0000            0.0000      2152887.0253            0.0000            0.0000        39939.1551      4118625.1467       112508.0001       155631.5767            0.0000      1187149.2575       361255.7713            0.0000      1457192.3075       844888.2335            0.0000            0.0000            0.0000            0.0000      4118625.1467        1.4885E-08            0.0000
          15           1        441.09           6        11040.0000            0.0000            0.0000            0.0000            0.0000          167.5801          796.2633            0.0000        12003.8435            0.0000         9660.0000          167.5801            0.0000          499.1705          796.2633          616.5806          264.2488            0.0000            0.0000            0.0000            0.0000        12003.8435            0.0000            0.0000      3159421.2079       660000.0000      3494919.8164            0.0000       369552.5383        72723.2869       192967.5542         6803.8395      7956388.2431      2556700.2800      1352848.2820        72723.2869       365242.8971        72188.4344       192967.5542      2179668.9542      1164048.5542            0.0000            0.0000            0.0000            0.0000      7956388.2431        3.8734E-10            0.0000
          15           1        441.09           7       155480.0000            0.0000            0.0000            0.0000            0.0000          314.3272        11267.2003        2.6193E-10       167061.5276            0.0000        25654.2000          314.3272            0.0000       126289.0344        11267.2003         1768.3828         1768.3828            0.0000            0.0000            0.0000            0.0000       167061.5276            0.0000            0.0000     44495182.0116            0.0000            0.0000            0.0000            0.0000        50957.6115      3718841.2407        5.8571E-08     48264980.8639            0.0000      4179564.1068        50957.6115            0.0000     19282568.8296      3718841.2407     17450875.3219      3582173.7532            0.0000            0.0000            0.0000            0.0000     48264980.8639        3.2813E-08            0.0000
          15           1        441.09           8        11500.0000            0.0000            0.0000            0.0000            0.0000            0.0000         1552.7987            0.0000        13052.7987            0.0000         3540.2500            0.0000            0.0000          140.9196         1552.7987         2731.7516         5087.0788            0.0000            0.0000            0.0000            0.0000        13052.7987            0.0000            0.0000      3291063.7583            0.0000            0.0000            0.0000            0.0000        31566.4608       920327.3168        2.2133E-10      4242957.5358            0.0000       761279.5144        31566.4608            0.0000       179086.8283       920327.3168      1724438.6388       626258.7767            0.0000            0.0000            0.0000            0.0000      4242957.5358        1.1758E-10            0.0000
          15           2        456.30           1         9660.0000            0.0000            0.0000            0.0000            0.0000            0.0000           39.3530            0.0000         9699.3530            0.0000         2554.9334            0.0000            0.0000         2331.6937           39.3530         2589.1397         2184.2332            0.0000            0.0000            0.0000            0.0000         9699.3530            0.0000            0.0000      2911422.1573       515110.0654      2417684.6885            0.0000       856903.6910            0.0000        98699.3686        3.5967E-10      6799819.9709       198912.9018       319383.0344            0.0000      2077896.2315       558828.4717        98699.3686      1570743.8771      1975356.0859            0.0000            0.0000            0.0000            0.0000      6799819.9709        2.7667E-10            0.0000
          15           2        456.30           2         4140.0000            0.0000            0.0000            0.0000            0.0000            0.0000           16.5890            0.0000         4156.5890            0.0000          442.7769            0.0000            0.0000          993.9120           16.5890         1581.3044         1122.0066            0.0000            0.0000            0.0000            0.0000         4156.5890            0.0000            0.0000      1247752.3531       515110.3883       128924.8508            0.0000       725128.2218            0.0000        92982.3664        88712.6948      2798610.8752        67421.4203        98956.6049            0.0000       772805.3389       339204.3944        92982.3664       647754.0385       779486.7119            0.0000            0.0000            0.0000            0.0000      2798610.8752            0.0000            0.0000
          15           2        456.30           3         7360.0000            0.0000            0.0000            0.0000            0.0000            0.0000          395.8996            0.0000         7755.8996            0.0000         2701.0879            0.0000            0.0000         1658.0249          395.8996         1425.2511         1575.6361            0.0000            0.0000            0.0000            0.0000         7755.8996            0.0000            0.0000      2218226.4056       660000.0000      1354156.1981            0.0000       365040.0009            0.0000       262942.7732       222747.2208      5083112.5986       162928.9382       284596.2774            0.0000      1660050.0227       242943.1989       262942.7732      1085161.1971      1384490.1912            0.0000            0.0000            0.0000            0.0000      5083112.5986            0.0000            0.0000
          15           2        456.30           4         6900.0000            0.0000            0.0000            0.0000            0.0000            0.0000          568.6650            0.0000         7468.6650            0.0000          755.5038            0.0000            0.0000         1538.6430          568.6650         2592.3113         2013.5419            0.0000            0.0000            0.0000            0.0000         7468.6650            0.0000            0.0000      2079587.2552       348771.1851       654438.5154            0.0000      1211129.8176            0.0000       413860.5344        42245.5616      4750032.8693       117380.9791       162029.7681            0.0000      1381811.4242       452092.9105       413860.5344      1022532.6384      1200324.6147            0.0000            0.0000            0.0000            0.0000      4750032.8693        1.9367E-10            0.0000
